feature,family,mean_ic,t_stat,sign_consistent_windows,status,excluded_reason
earnings_growth_yoy,fundamental,,,0,FAIL,family_not_in_horizon
earnings_surprise_avg_4q,earnings,,,0,FAIL,family_not_in_horizon
earnings_surprise_latest,earnings,,,0,FAIL,family_not_in_horizon
earnings_surprise_recency,earnings,,,0,FAIL,family_not_in_horizon
earnings_surprise_recency_20d,earnings,,,0,FAIL,family_not_in_horizon
eps_revision_direction,analyst,,,0,FAIL,family_not_in_horizon
eps_surprise,fundamental,,,0,FAIL,family_not_in_horizon
ev_ebitda,fundamental,,,0,FAIL,family_not_in_horizon
fcf_mom_20d,composite,-0.020773,-2.02306,4,FAIL,
fcf_yield,fundamental,,,0,FAIL,family_not_in_horizon
ffr,macro,,,0,FAIL,family_not_in_horizon
filing_burst_20d,sec_filing,,,0,FAIL,family_not_in_horizon
financial_health_trend,analyst_proxy,,,0,FAIL,family_not_in_horizon
gap_pct,intraday,0.021852,3.03153,5,FAIL,
gk_vol,technical,0.05579,2.927546,4,FAIL,
gross_margin,fundamental,,,0,FAIL,family_not_in_horizon
has_recent_8k_5d,sec_filing,,,0,FAIL,family_not_in_horizon
high_52w_ratio,technical,-0.055079,-3.019234,5,FAIL,
high_vix_x_beta,composite,0.082104,2.411036,5,FAIL,
idio_vol,technical,0.04776,2.725721,4,FAIL,
insider_abnormal_buy_90d,insider,,,0,FAIL,family_not_in_horizon
insider_buy_intensity_20d,insider,,,0,FAIL,family_not_in_horizon
insider_buy_value,insider,,,0,FAIL,family_not_in_horizon
insider_cluster_buy,insider,,,0,FAIL,family_not_in_horizon
insider_cluster_buy_30d_w,insider,,,0,FAIL,family_not_in_horizon
insider_net_buy_ratio,insider,,,0,FAIL,family_not_in_horizon
insider_net_intensity_60d,insider,,,0,FAIL,family_not_in_horizon
insider_role_skew_30d,insider,,,0,FAIL,family_not_in_horizon
intraday_ret,intraday,-0.031376,-2.002356,4,FAIL,
large_trade_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
last_30m_ret,intraday,-0.004733,-0.364511,3,FAIL,
late_day_aggressiveness,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
leverage_vol_20d,composite,0.013375,1.572093,4,FAIL,
liquidity_momentum,composite,-0.033653,-2.059445,4,FAIL,
low_52w_ratio,technical,0.010221,0.644938,3,FAIL,
macd_histogram,technical,-0.01966,-1.576275,3,FAIL,
macd_signal,technical,-0.026959,-1.841235,4,FAIL,
macro_risk_on,composite,,,0,FAIL,
margin_quality_combo,composite,-0.012483,-1.180024,3,FAIL,
market_ret_20d,macro,,,0,FAIL,family_not_in_horizon
mean_reversion_combo,composite,-0.025527,-2.00213,4,FAIL,
mom_vol_adj_20d,composite,-0.029761,-2.014094,4,FAIL,
mom_vol_adj_60d,composite,-0.028909,-1.798139,4,FAIL,
momentum_rank_20d,technical,-0.033137,-2.005735,4,FAIL,
momentum_rank_60d,technical,-0.027153,-1.54891,3,FAIL,
narrow_leadership_score,composite,0.012663,0.717612,4,FAIL,
net_grade_change_20d,analyst_proxy,,,0,FAIL,family_not_in_horizon
net_grade_change_5d,analyst_proxy,,,0,FAIL,family_not_in_horizon
net_grade_change_60d,analyst_proxy,,,0,FAIL,family_not_in_horizon
obv_slope,technical,-0.018704,-1.84064,3,FAIL,
off_exchange_volume_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
offhours_trade_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
open_30m_ret,intraday,-0.013386,-0.910183,3,FAIL,
operating_margin,fundamental,,,0,FAIL,family_not_in_horizon
overnight_gap,daily,-0.007453,-0.47608,2,FAIL,
overnight_ret,intraday,0.021852,3.03153,5,FAIL,
pb_ratio,fundamental,,,0,FAIL,family_not_in_horizon
pe_ratio,fundamental,,,0,FAIL,family_not_in_horizon
pead_setup,earnings,,,0,FAIL,family_not_in_horizon
profitability_combo,composite,-0.001554,-0.141698,3,FAIL,
ps_ratio,fundamental,,,0,FAIL,family_not_in_horizon
quality_value_roa_pe,composite,0.010168,0.687496,4,FAIL,
quality_value_roe_pb,composite,-0.005178,-0.334488,2,FAIL,
realized_vol_1d,intraday,0.058178,2.772305,4,FAIL,
recent_8k_count_20d,sec_filing,,,0,FAIL,family_not_in_horizon
recent_8k_count_5d,sec_filing,,,0,FAIL,family_not_in_horizon
recent_8k_count_60d,sec_filing,,,0,FAIL,family_not_in_horizon
residual_momentum,technical,-0.024347,-1.444967,3,FAIL,
residual_ret_10d,technical,-0.029804,-1.97794,4,FAIL,
residual_ret_5d,technical,-0.035107,-2.245235,3,FAIL,
ret_10d,technical,-0.033859,-2.195595,4,FAIL,
ret_20d,technical,-0.033137,-2.005735,4,FAIL,
ret_5d,technical,-0.040162,-2.448422,3,FAIL,
ret_60d,technical,-0.027153,-1.54891,3,FAIL,
ret_vol_interaction_20d,composite,-0.033653,-2.059445,4,FAIL,
ret_vol_interaction_60d,composite,-0.027601,-1.577943,3,FAIL,
return_dispersion_20d,composite,-0.034623,-1.984452,4,FAIL,
revenue_growth_yoy,fundamental,,,0,FAIL,family_not_in_horizon
revenue_revision_pct,analyst,,,0,FAIL,family_not_in_horizon
risk_sentiment,composite,,,0,FAIL,
roa,fundamental,,,0,FAIL,family_not_in_horizon
roe,fundamental,,,0,FAIL,family_not_in_horizon
rsi_14,technical,-0.038238,-2.460007,4,FAIL,
rsi_28,technical,-0.040902,-2.508439,4,FAIL,
sector_pressure,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_pressure_x_divergence,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_rel_ret_5d,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_volume_surge,sector_rotation,,,0,FAIL,family_not_in_horizon
short_interest_abnormal_1y,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_change,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_change_20d,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_ratio,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_sector_rel,short_interest,,,0,FAIL,family_not_in_horizon
short_sale_accel,shorting,,,0,FAIL,family_not_in_horizon
short_sale_ratio_1d,shorting,,,0,FAIL,family_not_in_horizon
short_sale_ratio_5d,shorting,,,0,FAIL,family_not_in_horizon
short_squeeze_setup,short_interest,,,0,FAIL,family_not_in_horizon
sp500_breadth,macro,,,0,FAIL,family_not_in_horizon
spread_stress,composite,,,0,FAIL,
stoch_d,technical,-0.034554,-2.584308,5,FAIL,
stoch_k,technical,-0.034351,-2.583245,4,FAIL,
stock_beta_252,technical,0.051007,2.374305,4,FAIL,
stock_vs_sector_20d,sector_rotation,,,0,FAIL,family_not_in_horizon
surprise_flip_qoq,earnings,,,0,FAIL,family_not_in_horizon
surprise_vs_history,earnings,,,0,FAIL,family_not_in_horizon
target_dispersion_proxy,analyst_proxy,,,0,FAIL,family_not_in_horizon
target_price_drift,analyst_proxy,,,0,FAIL,family_not_in_horizon
trade_imbalance_proxy,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
transactions_count_zscore,intraday,0.000891,0.107099,3,FAIL,
trend_confirmation,composite,-0.025865,-2.030151,3,FAIL,
turnover_rate,technical,0.030407,2.282258,4,FAIL,
upgrade_count,analyst_proxy,,,0,FAIL,family_not_in_horizon
valuation_spread_pb_pe,composite,0.009126,0.803665,3,FAIL,
value_mom_pb,composite,-0.007001,-0.45322,2,FAIL,
value_mom_pe,composite,0.009758,0.658865,4,FAIL,
vix,macro,,,0,FAIL,family_not_in_horizon
vix_change_5d,macro,,,0,FAIL,family_not_in_horizon
vix_rank,macro,,,0,FAIL,family_not_in_horizon
vol_20d,technical,0.055888,2.90625,4,FAIL,
vol_60d,technical,0.056735,2.774343,4,FAIL,
vol_change,technical,0.014242,1.419285,4,FAIL,
vol_rank,technical,0.055888,2.90625,4,FAIL,
vol_scaled_reversal_5d,technical,0.034573,2.390483,4,FAIL,
volume_curve_surprise,intraday,0.000183,0.023896,3,FAIL,
volume_ratio_20d,technical,0.013869,2.063357,4,FAIL,
volume_ratio_5d,technical,-0.005474,-0.866419,4,FAIL,
volume_surge,daily,-0.001003,-0.148396,2,FAIL,
vwap_deviation,technical,-0.029425,-2.126272,3,FAIL,
yield_10y,macro,,,0,FAIL,family_not_in_horizon
yield_spread_10y2y,macro,,,0,FAIL,family_not_in_horizon
