feature,family,mean_ic,t_stat,sign_consistent_windows,status,excluded_reason
mom_vol_adj_20d,composite,-0.027235,-2.674349,0,FAIL,
mom_vol_adj_60d,composite,-0.007608,-0.70403,0,FAIL,
momentum_rank_20d,technical,-0.026847,-2.603197,0,FAIL,
momentum_rank_60d,technical,0.000958,0.086883,0,FAIL,
narrow_leadership_score,composite,0.00023,0.020406,0,FAIL,
net_grade_change_20d,analyst_proxy,-0.006872,-1.095042,0,FAIL,
net_grade_change_5d,analyst_proxy,0.004452,0.653475,0,FAIL,
net_grade_change_60d,analyst_proxy,,,0,FAIL,feature_not_applicable_to_horizon
obv_slope,technical,-0.022846,-3.405477,0,FAIL,
off_exchange_volume_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
offhours_trade_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
open_30m_ret,intraday,0.016804,1.687048,0,FAIL,
operating_margin,fundamental,,,0,FAIL,family_not_in_horizon
overnight_gap,daily,0.005099,0.490296,0,FAIL,
overnight_ret,intraday,0.026593,3.869747,0,FAIL,
pb_ratio,fundamental,,,0,FAIL,family_not_in_horizon
pe_ratio,fundamental,,,0,FAIL,family_not_in_horizon
pead_setup,earnings,-0.004257,-0.703405,0,FAIL,
profitability_combo,composite,0.012156,1.668801,0,FAIL,
ps_ratio,fundamental,,,0,FAIL,family_not_in_horizon
quality_value_roa_pe,composite,0.001675,0.179198,0,FAIL,
quality_value_roe_pb,composite,-0.023888,-2.614178,0,FAIL,
realized_vol_1d,intraday,0.029074,2.172803,0,FAIL,
recent_8k_count_20d,sec_filing,-0.010511,-2.124834,0,FAIL,
recent_8k_count_5d,sec_filing,-0.009426,-2.000983,0,FAIL,
recent_8k_count_60d,sec_filing,-0.018725,-3.544128,0,FAIL,
residual_momentum,technical,-0.002774,-0.235663,0,FAIL,
residual_ret_10d,technical,-0.004611,-0.442686,0,FAIL,
residual_ret_5d,technical,-0.004994,-0.50346,0,FAIL,
ret_10d,technical,-0.023069,-2.319317,0,FAIL,
ret_20d,technical,-0.026847,-2.603197,0,FAIL,
ret_5d,technical,-0.017872,-1.959634,0,FAIL,
ret_60d,technical,0.000958,0.086883,0,FAIL,
ret_vol_interaction_20d,composite,-0.026866,-2.628151,0,FAIL,
ret_vol_interaction_60d,composite,-0.00052,-0.047108,0,FAIL,
return_dispersion_20d,composite,-0.026509,-2.452376,0,FAIL,
revenue_growth_yoy,fundamental,,,0,FAIL,family_not_in_horizon
revenue_revision_pct,analyst,,,0,FAIL,
risk_sentiment,composite,,,0,FAIL,
roa,fundamental,,,0,FAIL,family_not_in_horizon
roe,fundamental,,,0,FAIL,family_not_in_horizon
rsi_14,technical,-0.020238,-1.967941,0,FAIL,
rsi_28,technical,-0.01738,-1.531373,0,FAIL,
sector_pressure,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_pressure_x_divergence,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_rel_ret_5d,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_volume_surge,sector_rotation,,,0,FAIL,family_not_in_horizon
short_interest_abnormal_1y,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_change,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_change_20d,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_ratio,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_sector_rel,short_interest,,,0,FAIL,family_not_in_horizon
short_sale_accel,shorting,,,0,FAIL,
short_sale_ratio_1d,shorting,,,0,FAIL,
short_sale_ratio_5d,shorting,,,0,FAIL,
short_squeeze_setup,short_interest,,,0,FAIL,family_not_in_horizon
sp500_breadth,macro,,,0,FAIL,family_not_in_horizon
spread_stress,composite,,,0,FAIL,
stoch_d,technical,-0.020703,-2.103868,0,FAIL,
stoch_k,technical,-0.014369,-1.577326,0,FAIL,
stock_beta_252,technical,0.02954,1.376305,0,FAIL,
stock_vs_sector_20d,sector_rotation,,,0,FAIL,family_not_in_horizon
surprise_flip_qoq,earnings,-0.00204,-0.433464,0,FAIL,
surprise_vs_history,earnings,-0.011076,-2.041485,0,FAIL,
target_dispersion_proxy,analyst_proxy,,,0,FAIL,
target_price_drift,analyst_proxy,,,0,FAIL,feature_not_applicable_to_horizon
trade_imbalance_proxy,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
transactions_count_zscore,intraday,0.001365,0.214182,0,FAIL,
trend_confirmation,composite,-0.021621,-2.619036,0,FAIL,
turnover_rate,technical,0.005225,0.699696,0,FAIL,
upgrade_count,analyst_proxy,-0.017453,-2.612201,0,FAIL,
valuation_spread_pb_pe,composite,0.002442,0.309238,0,FAIL,
value_mom_pb,composite,-0.025516,-2.8716,0,FAIL,
value_mom_pe,composite,0.001037,0.111265,0,FAIL,
vix,macro,,,0,FAIL,family_not_in_horizon
vix_change_5d,macro,,,0,FAIL,family_not_in_horizon
vix_rank,macro,,,0,FAIL,family_not_in_horizon
vol_20d,technical,0.039962,3.453746,0,FAIL,
vol_60d,technical,0.049201,4.056509,0,FAIL,
vol_change,technical,0.000924,0.12218,0,FAIL,
vol_rank,technical,0.039962,3.453746,0,FAIL,
vol_scaled_reversal_5d,technical,0.016012,1.816478,0,FAIL,
volume_curve_surprise,intraday,0.0008,0.133918,0,FAIL,
volume_ratio_20d,technical,-0.003631,-0.718462,0,FAIL,
volume_ratio_5d,technical,-0.008439,-1.537418,0,FAIL,
volume_surge,daily,-0.012332,-2.30138,0,FAIL,
vwap_deviation,technical,-0.007186,-0.842507,0,FAIL,
yield_10y,macro,,,0,FAIL,family_not_in_horizon
yield_spread_10y2y,macro,,,0,FAIL,family_not_in_horizon
