feature,family,mean_ic,t_stat,sign_consistent_windows,status,excluded_reason
leverage_vol_20d,composite,0.004607,0.719769,0,FAIL,
liquidity_momentum,composite,-0.016358,-1.563552,0,FAIL,
low_52w_ratio,technical,0.014054,1.197466,0,FAIL,
macd_histogram,technical,-0.018188,-1.988389,0,FAIL,
macd_signal,technical,-0.014688,-1.395122,0,FAIL,
macro_risk_on,composite,,,0,FAIL,
margin_quality_combo,composite,0.004259,0.653867,0,FAIL,
market_ret_20d,macro,,,0,FAIL,family_not_in_horizon
mean_reversion_combo,composite,-0.012255,-1.278931,0,FAIL,
mom_vol_adj_20d,composite,-0.01541,-1.484763,0,FAIL,
mom_vol_adj_60d,composite,-0.008217,-0.695072,0,FAIL,
momentum_rank_20d,technical,-0.016867,-1.604132,0,FAIL,
momentum_rank_60d,technical,-0.00258,-0.214247,0,FAIL,
narrow_leadership_score,composite,-0.003589,-0.310152,0,FAIL,
net_grade_change_20d,analyst_proxy,,,0,FAIL,family_not_in_horizon
net_grade_change_5d,analyst_proxy,,,0,FAIL,family_not_in_horizon
net_grade_change_60d,analyst_proxy,,,0,FAIL,family_not_in_horizon
obv_slope,technical,-0.009937,-1.230475,0,FAIL,
off_exchange_volume_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
offhours_trade_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
open_30m_ret,intraday,0.009226,0.874444,0,FAIL,
operating_margin,fundamental,,,0,FAIL,family_not_in_horizon
overnight_gap,daily,3.2e-05,0.003064,0,FAIL,
overnight_ret,intraday,0.015053,2.024239,0,FAIL,
pb_ratio,fundamental,,,0,FAIL,family_not_in_horizon
pe_ratio,fundamental,,,0,FAIL,family_not_in_horizon
pead_setup,earnings,-0.008156,-1.311527,0,FAIL,
profitability_combo,composite,0.006649,0.989919,0,FAIL,
ps_ratio,fundamental,,,0,FAIL,family_not_in_horizon
quality_value_roa_pe,composite,-0.003524,-0.40628,0,FAIL,
quality_value_roe_pb,composite,-0.017919,-1.989241,0,FAIL,
realized_vol_1d,intraday,0.019964,1.34424,0,FAIL,
recent_8k_count_20d,sec_filing,,,0,FAIL,family_not_in_horizon
recent_8k_count_5d,sec_filing,,,0,FAIL,family_not_in_horizon
recent_8k_count_60d,sec_filing,,,0,FAIL,family_not_in_horizon
residual_momentum,technical,-0.010098,-0.785914,0,FAIL,
residual_ret_10d,technical,-0.010044,-0.794763,0,FAIL,
residual_ret_5d,technical,-0.011702,-0.876651,0,FAIL,
ret_10d,technical,-0.024129,-2.172959,0,FAIL,
ret_20d,technical,-0.016867,-1.604132,0,FAIL,
ret_5d,technical,-0.010307,-0.954738,0,FAIL,
ret_60d,technical,-0.00258,-0.214247,0,FAIL,
ret_vol_interaction_20d,composite,-0.016358,-1.563552,0,FAIL,
ret_vol_interaction_60d,composite,-0.004992,-0.415712,0,FAIL,
return_dispersion_20d,composite,-0.016772,-1.488509,0,FAIL,
revenue_growth_yoy,fundamental,,,0,FAIL,family_not_in_horizon
revenue_revision_pct,analyst,,,0,FAIL,family_not_in_horizon
risk_sentiment,composite,,,0,FAIL,
roa,fundamental,,,0,FAIL,family_not_in_horizon
roe,fundamental,,,0,FAIL,family_not_in_horizon
rsi_14,technical,-0.017145,-1.497332,0,FAIL,
rsi_28,technical,-0.01581,-1.28145,0,FAIL,
sector_pressure,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_pressure_x_divergence,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_rel_ret_5d,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_volume_surge,sector_rotation,,,0,FAIL,family_not_in_horizon
short_interest_abnormal_1y,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_change,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_change_20d,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_ratio,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_sector_rel,short_interest,,,0,FAIL,family_not_in_horizon
short_sale_accel,shorting,,,0,FAIL,family_not_in_horizon
short_sale_ratio_1d,shorting,,,0,FAIL,family_not_in_horizon
short_sale_ratio_5d,shorting,,,0,FAIL,family_not_in_horizon
short_squeeze_setup,short_interest,,,0,FAIL,family_not_in_horizon
sp500_breadth,macro,,,0,FAIL,family_not_in_horizon
spread_stress,composite,,,0,FAIL,
stoch_d,technical,-0.013997,-1.324557,0,FAIL,
stoch_k,technical,-0.00968,-0.951781,0,FAIL,
stock_beta_252,technical,0.030304,1.453405,0,FAIL,
stock_vs_sector_20d,sector_rotation,,,0,FAIL,family_not_in_horizon
surprise_flip_qoq,earnings,-0.000873,-0.190442,0,FAIL,
surprise_vs_history,earnings,-0.007762,-1.495015,0,FAIL,
target_dispersion_proxy,analyst_proxy,,,0,FAIL,family_not_in_horizon
target_price_drift,analyst_proxy,,,0,FAIL,family_not_in_horizon
trade_imbalance_proxy,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
transactions_count_zscore,intraday,0.000484,0.058634,0,FAIL,
trend_confirmation,composite,-0.019018,-1.922251,0,FAIL,
turnover_rate,technical,0.00605,0.812812,0,FAIL,
upgrade_count,analyst_proxy,,,0,FAIL,family_not_in_horizon
valuation_spread_pb_pe,composite,-0.00131,-0.180377,0,FAIL,
value_mom_pb,composite,-0.019286,-2.185508,0,FAIL,
value_mom_pe,composite,-0.003834,-0.444118,0,FAIL,
vix,macro,,,0,FAIL,family_not_in_horizon
vix_change_5d,macro,,,0,FAIL,family_not_in_horizon
vix_rank,macro,,,0,FAIL,family_not_in_horizon
vol_20d,technical,0.030859,2.451541,0,FAIL,
vol_60d,technical,0.035607,2.750713,0,FAIL,
vol_change,technical,0.00157,0.219036,0,FAIL,
vol_rank,technical,0.030859,2.451541,0,FAIL,
vol_scaled_reversal_5d,technical,0.010548,1.031103,0,FAIL,
volume_curve_surprise,intraday,-0.004644,-0.580908,0,FAIL,
volume_ratio_20d,technical,-0.002798,-0.53216,0,FAIL,
volume_ratio_5d,technical,-0.001654,-0.28492,0,FAIL,
volume_surge,daily,-0.003663,-0.601428,0,FAIL,
vwap_deviation,technical,0.002175,0.24275,0,FAIL,
yield_10y,macro,,,0,FAIL,family_not_in_horizon
yield_spread_10y2y,macro,,,0,FAIL,family_not_in_horizon
