feature,family,mean_ic,t_stat,sign_consistent_windows,status,excluded_reason
sector_pressure_x_divergence,sector_rotation,,,0,FAIL,
sector_rel_ret_5d,sector_rotation,,,0,FAIL,
sector_volume_surge,sector_rotation,,,0,FAIL,
short_interest_abnormal_1y,short_interest,0.02306,3.181062,0,FAIL,
short_interest_change,short_interest,-0.005735,-0.623175,0,FAIL,
short_interest_change_20d,short_interest,-0.005735,-0.623175,0,FAIL,
short_interest_ratio,short_interest,0.101186,10.884697,0,FAIL,
short_interest_sector_rel,short_interest,0.087865,10.624251,0,FAIL,
short_sale_accel,shorting,,,0,FAIL,
short_sale_ratio_1d,shorting,,,0,FAIL,feature_not_applicable_to_horizon
short_sale_ratio_5d,shorting,,,0,FAIL,
short_squeeze_setup,short_interest,0.049063,6.259579,0,FAIL,
sp500_breadth,macro,,,0,FAIL,
spread_stress,composite,,,0,FAIL,
stoch_d,technical,-0.005544,-0.628927,0,FAIL,
stoch_k,technical,-0.00101,-0.122014,0,FAIL,
stock_beta_252,technical,0.031523,1.605367,0,FAIL,
stock_vs_sector_20d,sector_rotation,,,0,FAIL,
surprise_flip_qoq,earnings,-0.016368,-3.710713,0,FAIL,
surprise_vs_history,earnings,-0.025783,-4.900827,0,FAIL,
target_dispersion_proxy,analyst_proxy,,,0,FAIL,
target_price_drift,analyst_proxy,,,0,FAIL,
trade_imbalance_proxy,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
transactions_count_zscore,intraday,,,0,FAIL,family_not_in_horizon
trend_confirmation,composite,-0.010185,-1.178165,0,FAIL,
turnover_rate,technical,0.010943,1.403911,0,FAIL,
upgrade_count,analyst_proxy,-0.011798,-1.252262,0,FAIL,
valuation_spread_pb_pe,composite,0.009265,1.34526,0,FAIL,
value_mom_pb,composite,-0.035564,-3.822735,0,FAIL,
value_mom_pe,composite,0.006811,0.793984,0,FAIL,
vix,macro,,,0,FAIL,
vix_change_5d,macro,,,0,FAIL,
vix_rank,macro,,,0,FAIL,
vol_20d,technical,0.065246,5.797041,0,FAIL,
vol_60d,technical,0.076173,5.855589,0,FAIL,
vol_change,technical,-0.007028,-0.888133,0,FAIL,
vol_rank,technical,0.065246,5.797041,0,FAIL,
vol_scaled_reversal_5d,technical,0.004454,0.502014,0,FAIL,
volume_curve_surprise,intraday,,,0,FAIL,family_not_in_horizon
volume_ratio_20d,technical,-0.003947,-0.878098,0,FAIL,
volume_ratio_5d,technical,-0.011646,-2.280256,0,FAIL,
volume_surge,daily,-0.017847,-3.268424,0,FAIL,
vwap_deviation,technical,0.012042,1.565395,0,FAIL,
yield_10y,macro,,,0,FAIL,
yield_spread_10y2y,macro,,,0,FAIL,
