feature,family,mean_ic,t_stat,sign_consistent_windows,status,excluded_reason
insider_buy_intensity_20d,insider,,,0,FAIL,family_not_in_horizon
insider_buy_value,insider,,,0,FAIL,family_not_in_horizon
insider_cluster_buy,insider,,,0,FAIL,family_not_in_horizon
insider_cluster_buy_30d_w,insider,,,0,FAIL,family_not_in_horizon
insider_net_buy_ratio,insider,,,0,FAIL,family_not_in_horizon
insider_net_intensity_60d,insider,,,0,FAIL,family_not_in_horizon
insider_role_skew_30d,insider,,,0,FAIL,family_not_in_horizon
intraday_ret,intraday,-0.021307,-1.706322,5,FAIL,
large_trade_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
last_30m_ret,intraday,-0.015064,-1.696361,5,FAIL,
late_day_aggressiveness,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
leverage_vol_20d,composite,0.001607,0.233249,3,FAIL,
liquidity_momentum,composite,-0.018619,-1.596168,5,FAIL,
low_52w_ratio,technical,-0.002036,-0.149058,4,FAIL,
macd_histogram,technical,-0.025563,-2.369034,5,FAIL,
macd_signal,technical,-0.010508,-0.917883,3,FAIL,
macro_risk_on,composite,,,0,FAIL,
margin_quality_combo,composite,-0.000275,-0.037851,3,FAIL,
market_ret_20d,macro,,,0,FAIL,family_not_in_horizon
mean_reversion_combo,composite,-0.020324,-2.080111,6,FAIL,
mom_vol_adj_20d,composite,-0.014887,-1.357264,5,FAIL,
mom_vol_adj_60d,composite,-0.009202,-0.723802,4,FAIL,
momentum_rank_20d,technical,-0.017233,-1.453273,5,FAIL,
momentum_rank_60d,technical,-0.010737,-0.802541,5,FAIL,
narrow_leadership_score,composite,0.00497,0.399248,4,FAIL,
net_grade_change_20d,analyst_proxy,,,0,FAIL,family_not_in_horizon
net_grade_change_5d,analyst_proxy,,,0,FAIL,family_not_in_horizon
net_grade_change_60d,analyst_proxy,,,0,FAIL,family_not_in_horizon
obv_slope,technical,-0.011949,-1.453038,5,FAIL,
off_exchange_volume_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
offhours_trade_ratio,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
open_30m_ret,intraday,-0.014286,-1.253648,5,FAIL,
operating_margin,fundamental,,,0,FAIL,family_not_in_horizon
overnight_gap,daily,-0.018153,-1.348341,4,FAIL,
overnight_ret,intraday,0.009773,2.925794,6,FAIL,
pb_ratio,fundamental,,,0,FAIL,family_not_in_horizon
pe_ratio,fundamental,,,0,FAIL,family_not_in_horizon
pead_setup,earnings,-0.007307,-1.216142,4,FAIL,
profitability_combo,composite,0.000383,0.054258,3,FAIL,
ps_ratio,fundamental,,,0,FAIL,family_not_in_horizon
quality_value_roa_pe,composite,0.007258,0.693641,4,FAIL,
quality_value_roe_pb,composite,0.004648,0.470586,4,FAIL,
realized_vol_1d,intraday,0.01062,0.602246,5,FAIL,
recent_8k_count_20d,sec_filing,,,0,FAIL,family_not_in_horizon
recent_8k_count_5d,sec_filing,,,0,FAIL,family_not_in_horizon
recent_8k_count_60d,sec_filing,,,0,FAIL,family_not_in_horizon
residual_momentum,technical,-0.010784,-1.000508,6,FAIL,
residual_ret_10d,technical,-0.017813,-1.697415,5,FAIL,
residual_ret_5d,technical,-0.019592,-1.902791,4,FAIL,
ret_10d,technical,-0.021323,-1.794906,6,FAIL,
ret_20d,technical,-0.017233,-1.453273,5,FAIL,
ret_5d,technical,-0.023298,-2.055801,5,FAIL,
ret_60d,technical,-0.010737,-0.802541,5,FAIL,
ret_vol_interaction_20d,composite,-0.018619,-1.596168,5,FAIL,
ret_vol_interaction_60d,composite,-0.010641,-0.802825,5,FAIL,
return_dispersion_20d,composite,-0.020482,-1.65934,5,FAIL,
revenue_growth_yoy,fundamental,,,0,FAIL,family_not_in_horizon
revenue_revision_pct,analyst,,,0,FAIL,family_not_in_horizon
risk_sentiment,composite,,,0,FAIL,
roa,fundamental,,,0,FAIL,family_not_in_horizon
roe,fundamental,,,0,FAIL,family_not_in_horizon
rsi_14,technical,-0.018314,-1.642405,6,FAIL,
rsi_28,technical,-0.01466,-1.214979,5,FAIL,
sector_pressure,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_pressure_x_divergence,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_rel_ret_5d,sector_rotation,,,0,FAIL,family_not_in_horizon
sector_volume_surge,sector_rotation,,,0,FAIL,family_not_in_horizon
short_interest_abnormal_1y,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_change,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_change_20d,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_ratio,short_interest,,,0,FAIL,family_not_in_horizon
short_interest_sector_rel,short_interest,,,0,FAIL,family_not_in_horizon
short_sale_accel,shorting,,,0,FAIL,family_not_in_horizon
short_sale_ratio_1d,shorting,,,0,FAIL,family_not_in_horizon
short_sale_ratio_5d,shorting,,,0,FAIL,family_not_in_horizon
short_squeeze_setup,short_interest,,,0,FAIL,family_not_in_horizon
sp500_breadth,macro,,,0,FAIL,family_not_in_horizon
spread_stress,composite,,,0,FAIL,
stoch_d,technical,-0.017882,-1.637995,5,FAIL,
stoch_k,technical,-0.0218,-2.14454,6,FAIL,
stock_beta_252,technical,0.009286,0.408471,4,FAIL,
stock_vs_sector_20d,sector_rotation,,,0,FAIL,family_not_in_horizon
surprise_flip_qoq,earnings,0.001546,0.384233,4,FAIL,
surprise_vs_history,earnings,0.001605,0.339189,4,FAIL,
target_dispersion_proxy,analyst_proxy,,,0,FAIL,family_not_in_horizon
target_price_drift,analyst_proxy,,,0,FAIL,family_not_in_horizon
trade_imbalance_proxy,trade_microstructure,,,0,FAIL,sample_disabled_pipeline
transactions_count_zscore,intraday,-0.001436,-0.231131,4,FAIL,
trend_confirmation,composite,-0.025913,-2.417089,6,FAIL,
turnover_rate,technical,0.001566,0.142727,2,FAIL,
upgrade_count,analyst_proxy,,,0,FAIL,family_not_in_horizon
valuation_spread_pb_pe,composite,0.005327,0.637817,3,FAIL,
value_mom_pb,composite,0.0041,0.426407,4,FAIL,
value_mom_pe,composite,0.006808,0.651338,4,FAIL,
vix,macro,,,0,FAIL,family_not_in_horizon
vix_change_5d,macro,,,0,FAIL,family_not_in_horizon
vix_rank,macro,,,0,FAIL,family_not_in_horizon
vol_20d,technical,0.014999,0.88601,5,FAIL,
vol_60d,technical,0.011686,0.62563,5,FAIL,
vol_change,technical,0.003518,0.513687,3,FAIL,
vol_rank,technical,0.014999,0.88601,5,FAIL,
vol_scaled_reversal_5d,technical,0.017868,1.713348,5,FAIL,
volume_curve_surprise,intraday,0.00027,0.046784,2,FAIL,
volume_ratio_20d,technical,-0.000992,-0.165749,4,FAIL,
volume_ratio_5d,technical,-0.000809,-0.155059,3,FAIL,
volume_surge,daily,0.000743,0.126742,3,FAIL,
vwap_deviation,technical,-0.016034,-1.488122,5,FAIL,
yield_10y,macro,,,0,FAIL,family_not_in_horizon
yield_spread_10y2y,macro,,,0,FAIL,family_not_in_horizon
